pl_controv_flag,pl_name,hostname,pl_letter,sy_snum,discoverymethod,disc_year,pl_radj,pl_massj,st_spectype,st_rad,st_mass,st_met,st_lum,st_teff,st_rad.1
0,HD 72490 b,HD 72490,b,1,Radial Velocity,2018,1.2,,G5,4.96,1.21,-0.13,1.09107,4934.0,4.96
0,Kepler-1468 d,Kepler-1468,d,1,Transit,2021,0.29725017,,,1.496,1.072,0.14,0.53118,5794.0,1.496
0,HD 75898 b,HD 75898,b,1,Radial Velocity,2007,1.18,,F8 V,1.55,1.295,0.29,0.46,6122.0,1.55
0,Kepler-1459 b,Kepler-1459,b,1,Transit,2016,0.12133107,,,0.74,0.78,0.01,-0.52327,4828.0,0.74
0,Kepler-1769 b,Kepler-1769,b,1,Transit,2021,0.39834131,,,1.295,1.061,-0.06,0.21523,6071.0,1.295
0,Kepler-1987 e,Kepler-1987,e,1,Transit,2023,0.17129122,,,0.714,0.799,0.12,-0.61631,4769.0,0.714
0,KOI-351 f,KOI-351,f,1,Transit,2013,0.257,,,1.2,1.2,-0.12,0.26853,6080.0,1.2
0,Kepler-1615 b,Kepler-1615,b,1,Transit,2016,0.18378089,,,1.05,1.04,0.06,0.38923,5865.0,1.05
0,K2-285 b,K2-285,b,1,Transit,2018,0.23106432,0.0304565333668943,K2 V,0.787,0.83,0.0,-0.42183,4975.0,0.787
0,Kepler-880 b,Kepler-880,b,1,Transit,2016,0.23730931,,,1.74,1.46,0.03,0.66603,6761.0,1.74
0,Kepler-351 d,Kepler-351,d,1,Transit,2016,0.24266215,,,0.78,0.81,-0.16,-0.38644,5225.0,0.78
0,Kepler-324 b,Kepler-324,b,1,Transit,2014,0.102,7.59655193439018,,0.84,0.901,0.18,-0.30825,5194.0,0.84
0,GJ 251 b,GJ 251,b,1,Radial Velocity,2020,0.16,,M3.0 V,0.36,0.35,0.07,-1.80967,3342.0,0.36
0,Kepler-1931 b,Kepler-1931,b,1,Transit,2021,0.23670619,,,1.221,1.174,0.12,0.4741,6167.0,1.221
0,HD 80653 b,HD 80653,b,1,Transit,2020,0.14390247,0.0179971326477435,G2,1.22,1.18,0.255,0.24,5959.0,1.22
0,Kepler-570 b,Kepler-570,b,1,Transit,2016,0.21857436,,,0.9,0.93,0.06,-0.29611,5496.0,0.9
0,Kepler-1396 b,Kepler-1396,b,1,Transit,2016,0.18467303,,,1.27,1.18,0.04,0.20377,6195.0,1.27
0,Kepler-1165 c,Kepler-1165,c,1,Transit,2021,0.29984295,,,1.076,1.13,-0.04,0.55152,6249.0,1.076
0,Kepler-640 b,Kepler-640,b,1,Transit,2016,0.2283879,,,0.94,1.01,0.15,-0.02367,5653.0,0.94
0,Kepler-893 b,Kepler-893,b,1,Transit,2016,0.27031849,,,0.99,1.0,-0.03,0.05966,5820.0,0.99
0,TOI-1136 d,TOI-1136,d,1,Transit,2022,0.412794,0.0262720380434717,,0.968,1.022,0.07,-0.02687,5770.0,0.968
0,HD 103949 b,HD 103949,b,1,Radial Velocity,2019,0.299,,K3 V,0.753113,0.77,-0.07,-0.56946,4792.0,0.753113
0,Kepler-1487 c,Kepler-1487,c,1,Transit,2023,0.711037,,,3.955,1.801,0.4,0.55664,5745.0,3.955
0,Kepler-722 c,Kepler-722,c,1,Transit,2016,0.25158355,,,1.05,1.03,0.02,-0.03923,5863.0,1.05
0,TOI-6255 b,TOI-6255,b,1,Transit,2024,0.0962621,0.0045307466805508,,0.37,0.353,-0.14,-1.77344,3421.0,0.37
0,Kepler-170 b,Kepler-170,b,1,Transit,2014,0.285,0.26,,1.035,1.066,0.39,-0.05453,5679.0,1.035
0,Kepler-1542 e,Kepler-1542,e,1,Transit,2016,0.06780266,,,0.99,0.94,0.06,0.07026,5564.0,0.99
0,Kepler-789 b,Kepler-789,b,1,Transit,2016,0.18913373,,,1.02,1.01,-0.06,0.49628,5870.0,1.02
0,Kepler-328 c,Kepler-328,c,1,Transit,2013,0.482,0.124,,1.06,1.15,0.08,0.44013,6064.0,1.06
0,TOI-2669 b,TOI-2669,b,1,Transit,2022,1.76,0.61,,4.1,1.19,0.1,0.906,4800.0,4.1
0,Kepler-299 b,Kepler-299,b,1,Transit,2014,0.118,,,1.032,1.004,0.12,-0.04352,5617.0,1.032
0,Kepler-10 c,Kepler-10,c,1,Transit,2011,0.21009939,0.0355223125162629,,1.065,0.91,-0.15,0.05467,5708.0,1.065
0,K2-154 c,K2-154,c,1,Transit,2018,0.18467303,,M0.0 V,0.63,0.65,0.21,-1.01773,4097.0,0.63
0,KELT-9 b,KELT-9,b,2,Transit,2017,1.891,2.88,B9.5-A0,2.362,2.52,-0.03,1.72428,10170.0,2.362
0,Kepler-1821 b,Kepler-1821,b,1,Transit,2021,0.23128608,,,0.884,0.946,0.14,-0.12374,5475.0,0.884
0,HD 109833 b,HD 109833,b,1,Transit,2022,0.25765055,,,1.0,1.08,-0.07,0.07188,5881.0,1.0
0,HD 164922 b,HD 164922,b,1,Radial Velocity,2005,1.19,,G9 V,0.946,0.926,0.18,-0.14874,5390.0,0.946
0,TOI-1758 b,TOI-1758,b,1,Transit,2024,0.32295532,0.0217098278443059,,0.81,0.88,-0.02,-0.37263,5169.0,0.81
0,HIP 71135 b,HIP 71135,b,1,Radial Velocity,2019,0.406,,M1,0.681296,0.66,,-0.908,4146.0,0.681296
0,Kepler-55 f,Kepler-55,f,1,Transit,2014,0.142,,,0.619,0.631,-0.01,-0.76324,4503.0,0.619
0,Kepler-1073 d,Kepler-1073,d,1,Transit,2021,0.13272478,,,1.116,0.924,0.16,-0.01023,5509.0,1.116
0,Kepler-804 c,Kepler-804,c,1,Transit,2016,0.10170399,,,1.05,1.01,0.0,0.04956,5817.0,1.05
1,GJ 15 A b,GJ 15 A,b,2,Radial Velocity,2014,0.139,,M1,0.38,0.38,-0.34,-1.655,3607.0,0.38
0,Kepler-135 c,Kepler-135,c,1,Transit,2014,0.103,,,1.275,1.047,-0.105,0.44809,6090.0,1.275
0,TOI-1346 c,TOI-1346,c,1,Transit,2025,0.19894762,,,0.78,0.82,-0.01,-0.47288,5099.0,0.78
1,HD 73526 b,HD 73526,b,1,Radial Velocity,2002,1.17,,G6 V,1.53,1.14,0.22,0.33788,5601.0,1.53
0,Kepler-959 b,Kepler-959,b,1,Transit,2016,0.39075743,,,2.01,1.6,0.02,0.73752,7005.0,2.01
0,TOI-198 b,TOI-198,b,1,Transit,2023,0.12846842,,M0 V,0.441,0.467,-0.7,-1.43315,3650.0,0.441
0,Kepler-1304 b,Kepler-1304,b,1,Transit,2016,0.20430012,,,0.81,0.85,-0.05,0.63938,5259.0,0.81
0,PH2 b,PH2,b,1,Transit,2013,0.833,0.274,G3,0.949,0.966,0.017,-0.05849,5734.0,0.949
0,Kepler-1043 b,Kepler-1043,b,1,Transit,2016,0.22749576,,,0.9,0.92,-0.11,-0.07309,5629.0,0.9
0,Kepler-156 c,Kepler-156,c,1,Transit,2014,0.227,,,0.807,0.864,0.2535,-0.43985,5094.0,0.807
0,TOI-1135 b,TOI-1135,b,1,Transit,2024,0.83243188,0.162,G0,1.15,1.156039,0.0,0.23096,5962.7,1.15
0,Kepler-168 b,Kepler-168,b,1,Transit,2014,0.13,,,1.107,1.113,0.09,0.36071,6282.0,1.107
0,K2-238 b,K2-238,b,1,Transit,2018,1.3,0.86,G2 V,1.59,1.19,0.34,0.36,5630.0,1.59
0,WASP-69 b,WASP-69,b,1,Transit,2014,1.0,0.26,K,0.801,0.83,0.35,-0.48149,4792.0,0.801
0,Kepler-1708 b,Kepler-1708,b,1,Transit,2021,0.88857321,4.6,,1.117,1.088,0.0,0.182,6157.0,1.117
0,WASP-173 A b,WASP-173 A,b,2,Transit,2018,1.2,3.69,G3,1.11,1.05,0.16,0.08279,5800.0,1.11
0,Kepler-1310 b,Kepler-1310,b,1,Transit,2016,0.1284682,,,0.88,0.91,-0.07,-0.19177,5549.0,0.88
0,K2-271 b,K2-271,b,1,Transit,2018,0.6494781,,,0.99,0.83,-0.3,-0.04982,5644.0,0.99
0,HD 154857 b,HD 154857,b,1,Radial Velocity,2004,1.18,,G5 V,2.3,1.96,-0.22,0.66269,5589.0,2.3
0,Kepler-1404 b,Kepler-1404,b,1,Transit,2016,0.17932019,,,0.8,0.84,-0.09,-0.37049,5261.0,0.8
0,K2-99 c,K2-99,c,1,Radial Velocity,2022,1.12,,G0 IV,2.55,1.44,0.2,0.89927,6069.0,2.55
0,TOI-1728 b,TOI-1728,b,1,Transit,2020,0.45053082,0.0842588805336186,M0,0.6243,0.646,0.25,-1.05552,3980.0,0.6243
0,Kepler-902 b,Kepler-902,b,1,Transit,2016,0.22660362,,,0.93,0.95,0.0,0.10835,5647.0,0.93
0,Kepler-894 b,Kepler-894,b,1,Transit,2016,0.24801499,,,0.85,0.87,-0.25,-0.12306,5603.0,0.85
0,WASP-158 b,WASP-158,b,1,Transit,2018,1.07,2.79,F6 V,1.39,1.38,0.24,0.48338,6350.0,1.39
0,HD 64121 b,HD 64121,b,1,Radial Velocity,2022,1.18,,G8/K0 III,5.44,1.64,-0.21,1.24797,5078.0,5.44
0,TOI-6478 b,TOI-6478,b,2,Transit,2025,0.411,,M4.0+/-0.5,0.234,0.23,-0.53,-2.24244,3230.0,0.234
0,Kepler-213 c,Kepler-213,c,1,Transit,2014,0.209,,,1.195,1.07,0.15,0.082,5696.0,1.195
0,Kepler-1561 b,Kepler-1561,b,1,Transit,2016,0.09724329,,,1.11,1.07,0.04,-0.02044,5957.0,1.11
0,Kepler-1338 b,Kepler-1338,b,1,Transit,2016,0.0820769,,,1.05,1.04,0.0,0.24719,5909.0,1.05
0,Kepler-53 d,Kepler-53,d,1,Transit,2014,0.189,0.117015028175251,,0.958,0.966,0.0,0.03558,6085.0,0.958
0,HD 63935 c,HD 63935,c,1,Radial Velocity,2021,0.273398,0.0349245056625791,,0.9598,0.9406,0.107,-0.11464,5513.0,0.9598
0,Kepler-542 b,Kepler-542,b,1,Transit,2016,0.14006602,,,0.9,0.93,0.02,-0.12185,5526.0,0.9
0,Kepler-394 c,Kepler-394,c,1,Transit,2014,0.148,,,1.132,0.87,-0.3,0.05347,6402.0,1.132
0,HD 213240 b,HD 213240,b,2,Radial Velocity,2001,1.14,5.21,G0/1 V,1.51,1.57,0.15,0.42935,5979.0,1.51
0,Kepler-1640 b,Kepler-1640,b,1,Transit,2016,0.4300116,,,1.43,1.27,0.1,0.47,6324.0,1.43
0,Kepler-1423 b,Kepler-1423,b,1,Transit,2016,0.09456687,,,0.75,0.79,-0.02,-0.52,4939.0,0.75
0,AF Lep b,AF Lep,b,1,Imaging,2023,1.16,3.61,F8,1.25,1.218,0.19,0.29,6140.0,1.25
0,TOI-406 c,TOI-406,c,1,Transit,2024,0.11776272,0.00654441187190672,M3,0.41,0.408,-0.02,-1.71444,3392.0,0.41
0,Kepler-1894 c,Kepler-1894,c,1,Transit,2023,0.10794916,,,0.901,0.999,0.0,-0.26976,5772.0,0.901
0,K2-140 b,K2-140,b,1,Transit,2017,1.21,0.93,G6 V,1.06,0.96,0.1,-0.04915,5585.0,1.06
0,Kepler-1512 b,Kepler-1512,b,1,Transit,2016,0.10527255,,,0.67,0.73,0.2,-1.695,4372.0,0.67
0,Kepler-825 b,Kepler-825,b,1,Transit,2016,0.13649746,,,1.08,1.03,-0.08,0.11956,5976.0,1.08
0,Kepler-245 c,Kepler-245,c,1,Transit,2014,0.194,0.0840075947018795,,0.795,0.856,0.12,-0.39579,5100.0,0.795
0,Kepler-1233 b,Kepler-1233,b,1,Transit,2016,0.23195646,,,1.25,1.16,0.02,0.22091,6198.0,1.25
0,K2-331 b,K2-331,b,1,Transit,2021,0.15969338,,,1.06,1.1,0.08,0.05943,5994.0,1.06
0,Kepler-1398 b,Kepler-1398,b,1,Transit,2016,0.08029262,,,1.18,1.13,0.01,0.31211,6126.0,1.18
0,TOI-2427 b,TOI-2427,b,1,Transit,2022,0.16058552,,,0.65,0.64,,-0.94244,4072.0,0.65
0,USco1621 b,USco1621 A,b,1,Imaging,2019,1.09,16.0,M2.5 V,0.710071,0.36,,-1.02,3460.0,0.710071
0,Kepler-607 b,Kepler-607,b,1,Transit,2016,0.0776162,,,0.8,0.84,-0.02,-0.38192,5196.0,0.8
0,Kepler-1981 b,Kepler-1981,b,1,Transit,2023,0.82344686,,,3.006,1.519,0.12,0.24356,5874.0,3.006
0,Kepler-1784 b,Kepler-1784,b,1,Transit,2021,0.24974304,,,0.974,0.887,0.1,-0.12103,5442.0,0.974
0,TOI-6695 c,TOI-6695,c,1,Radial Velocity,2025,1.21,,F5V-G0V,1.517,1.338,0.2,0.54033,6400.0,1.517
0,Kepler-1019 b,Kepler-1019,b,1,Transit,2016,0.13025248,,,0.67,0.7,0.01,-0.80636,4433.0,0.67
0,Kepler-1894 b,Kepler-1894,b,1,Transit,2021,0.10716207,,,0.901,0.999,0.0,-0.26976,5772.0,0.901
0,TOI-6109 c,TOI-6109,c,1,Transit,2025,0.43113644,,G3,1.021,1.03,0.0895,-0.05453,5660.0,1.021
0,Kepler-97 b,Kepler-97,b,1,Transit,2014,0.132,0.011,,0.98,0.94,-0.2,-0.02505,5779.0,0.98
0,Kepler-1230 b,Kepler-1230,b,1,Transit,2016,0.24177001,,,1.08,1.06,0.01,0.09626,5961.0,1.08
0,Kepler-300 b,Kepler-300,b,1,Transit,2014,0.149,,,0.9,1.07,0.04,0.33994,5986.0,0.9
0,TOI-1266 c,TOI-1266,c,1,Transit,2020,0.17664407,0.00997393540093476,M2,0.4232,0.437,-0.109,-1.58021,3563.0,0.4232
0,K2-75 c,K2-75,c,1,Transit,2016,0.24712285,,,1.56,1.16,0.3,0.34943,5995.0,1.56
0,K2-337 b,K2-337,b,1,Transit,2021,0.23374115,,,1.32,0.94,-0.27,0.24964,5869.0,1.32
0,TOI-1777.01,TOI-1777,b,1,Transit,2024,0.20037504,,,0.98,1.06,,0.01189,5859.0,0.98
0,HD 47186 b,HD 47186,b,1,Radial Velocity,2008,0.448,,G6 V,1.08,0.96,0.24,0.04298,5657.0,1.08
0,Kepler-1024 b,Kepler-1024,b,1,Transit,2016,0.34882684,,,0.78,0.81,-0.1,-0.34993,5143.0,0.78
0,Kepler-1559 b,Kepler-1559,b,1,Transit,2016,0.0642341,,,0.82,0.86,-0.04,-0.27638,5316.0,0.82
0,Kepler-1725 b,Kepler-1725,b,1,Transit,2021,0.25091645,,,1.085,1.049,0.0,0.19852,6020.0,1.085
0,Kepler-155 c,Kepler-155,c,1,Transit,2014,0.2,,M0 V,0.62,0.635,-0.142,-1.21,4508.0,0.62
0,Kepler-307 b,Kepler-307,b,1,Transit,2013,0.21679008,0.0234087405216625,,0.814,0.907,0.19,-0.12151,5367.0,0.814
0,Kepler-755 c,Kepler-755,c,2,Transit,2016,0.11240967,,,0.77,0.82,-0.01,-0.45664,5043.0,0.77
0,TOI-1736 b,TOI-1736,b,1,Transit,2023,0.28385769,0.0387001278963715,,1.4286,1.0373,0.148,0.27068,5636.0,1.4286
0,Kepler-1991 b,Kepler-1991,b,1,Transit,2023,0.13114484,,,1.053,0.914,0.16,-0.1085,5478.0,1.053
0,Kepler-1637 b,Kepler-1637,b,1,Transit,2016,0.07940048,,,1.02,1.02,0.07,0.0229,5789.0,1.02
0,Kepler-708 b,Kepler-708,b,1,Transit,2016,0.26139709,,,0.96,0.97,0.01,0.03695,5692.0,0.96
0,TIC 172900988 b,TIC 172900988 Aa,b,2,Transit,2021,1.0036595,2.96386345352698,F9,1.3842,1.2384,0.34,0.67103,6050.0,1.3842
0,BD-08 2823 b,BD-08 2823,b,1,Radial Velocity,2009,,9.277,K3 V,0.71,0.5,-0.06,-0.62597,4816.0,0.71
0,HD 10180 c,HD 10180,c,1,Radial Velocity,2010,,8.626,G1 V,1.109,1.06,0.08,0.17319,5911.0,1.109
0,Kepler-836 b,Kepler-836,b,1,Transit,2016,0.24355429,,,1.04,1.03,-0.01,0.04883,5895.0,1.04
0,Kepler-178 b,Kepler-178,b,1,Transit,2014,0.259,,,1.066,0.852,-0.04,-0.20778,5676.0,1.066
0,TOI-2411 b,TOI-2411,b,1,Transit,2022,0.14987982,,,0.68,0.65,,-0.87076,4099.0,0.68
0,Kepler-1348 b,Kepler-1348,b,1,Transit,2016,0.17307521,,,1.04,1.04,-0.01,0.20429,5911.0,1.04
0,Kepler-984 b,Kepler-984,b,1,Transit,2016,0.18913373,,,0.93,0.96,0.04,-0.10846,5610.0,0.93
0,WASP-194 b,WASP-194,b,1,Transit,2025,1.381,1.174,,1.409,1.29,0.0,0.48157,6405.0,1.409
0,Kepler-318 c,Kepler-318,c,1,Transit,2014,0.328,,,1.189,1.073,0.332,0.00394,5746.0,1.189
0,Kepler-907 b,Kepler-907,b,1,Transit,2016,0.10705683,,,1.38,1.08,-0.15,0.378,6106.0,1.38
0,Kepler-823 b,Kepler-823,b,1,Transit,2016,0.14006602,,,0.96,0.98,0.06,0.33549,5643.0,0.96
0,HD 75302 b,HD 75302,b,1,Radial Velocity,2023,1.14,5.4,G5 V,0.940904,1.06,0.0857,-0.07549,5697.46,0.940904
0,Kepler-647 c,Kepler-647,c,1,Transit,2020,0.35697654,,,1.54571,1.07,-0.4146,0.41834,5906.74,1.54571
0,K2-153 b,K2-153,b,1,Transit,2018,0.17842805,,M3.0 V,0.53,0.55,-0.09,-1.36653,3845.0,0.53
0,Kepler-1082 b,Kepler-1082,b,1,Transit,2016,0.09991971,,,1.14,1.03,-0.06,0.3142,5923.0,1.14
0,HIP 54597 b,HIP 54597,b,1,Radial Velocity,2023,1.18,2.4,K5 V,0.66,0.8,-0.22,-0.68194,4799.0,0.66
0,HD 195019 b,HD 195019,b,2,Radial Velocity,1998,1.16,,G3 IV-V,1.48,1.21,0.05,0.3331,5751.0,1.48
0,Kepler-334 b,Kepler-334,b,1,Transit,2014,0.1,,,1.068,1.022,-0.012,0.05556,5828.0,1.068
0,TOI-5076 b,TOI-5076,b,2,Transit,2024,0.3113,0.0508,K2 V,0.844,0.789,0.082,-0.47366,4780.0,0.844
0,Kepler-1196 b,Kepler-1196,b,1,Transit,2016,0.19894727,,,0.97,0.98,0.0,-0.04702,5756.0,0.97
0,Kepler-333 b,Kepler-333,b,2,Transit,2014,0.118,0.089,,0.534,0.601,0.0465,-0.92812,4259.0,0.534
0,Kepler-562 b,Kepler-562,b,1,Transit,2016,0.46480507,,,0.9,0.93,-0.04,0.01578,5575.0,0.9
0,Kepler-1671 b,Kepler-1671,b,1,Transit,2020,0.11825977,,,0.929771,0.866,0.2502,-0.26621,5135.55,0.929771
0,Kepler-1158 b,Kepler-1158,b,1,Transit,2016,0.20876082,,,1.95,1.41,0.18,0.84033,6203.0,1.95
0,Kepler-311 b,Kepler-311,b,1,Transit,2014,0.152,,,1.188,0.994,-0.03,0.19328,5905.0,1.188
0,Kepler-57 b,Kepler-57,b,1,Transit,2012,0.27968645,0.07884757764903,,0.826,0.859,0.1166,-0.34241,5187.9,0.826
0,Kepler-461 b,Kepler-461,b,1,Transit,2016,0.23017218,,,0.91,0.98,0.04,0.24622,5634.0,0.91
0,HD 24085 b,HD 24085,b,1,Radial Velocity,2019,0.309,,G0 V,1.412551,1.22,0.17,0.37712,6034.0,1.412551
0,Kepler-1843 b,Kepler-1843,b,1,Transit,2021,0.24168996,,,1.782,1.02,0.02,0.394,5422.0,1.782
0,Kepler-1184 b,Kepler-1184,b,1,Transit,2016,0.23909359,,,1.07,1.05,-0.04,0.06532,5983.0,1.07
0,TOI-1438 c,TOI-1438,c,1,Transit,2025,0.24533899,0.0333513297318323,K0 V,0.82,0.876,0.03,-0.34679,5230.0,0.82
0,Kepler-1018 b,Kepler-1018,b,1,Transit,2016,0.23017218,,,0.88,0.91,-0.05,-0.08221,5518.0,0.88
0,HD 160691 d,HD 160691,d,1,Radial Velocity,2004,0.283,,G3 IV-V,1.33,1.13,0.28,0.27848,5773.0,1.33
0,K2-250 b,K2-250,b,1,Transit,2018,0.242,,,0.797,0.809,-0.02,-0.44491,5003.0,0.797
0,Kepler-1852 b,Kepler-1852,b,1,Transit,2021,0.16826739,,,0.826,0.927,0.24,-0.43168,5237.0,0.826
0,Kepler-881 b,Kepler-881,b,1,Transit,2016,0.15880096,,,1.09,1.06,0.0,0.11975,5961.0,1.09
0,Kepler-1294 b,Kepler-1294,b,1,Transit,2016,0.28459274,,,0.97,0.99,-0.03,0.42138,5776.0,0.97
0,HD 153557 c,HD 153557,c,1,Radial Velocity,2022,0.389,,K0,0.745171,0.79,,-0.56249,4837.0,0.745171
0,Kepler-1255 b,Kepler-1255,b,1,Transit,2016,0.20697654,,,1.12,1.08,0.02,0.30726,6018.0,1.12
0,Kepler-107 d,Kepler-107,d,1,Transit,2014,0.07672419,0.0242269093335008,,1.447,1.238,0.321,0.36449,5854.0,1.447
0,Kepler-127 b,Kepler-127,b,1,Transit,2014,0.125,,,1.359,1.248,0.2142,0.40651,6106.0,1.359
0,Kepler-1736 b,Kepler-1736,b,1,Transit,2021,0.3458464,,,0.973,0.976,-0.28,0.40206,6085.0,0.973
0,HD 184010 c,HD 184010,c,1,Radial Velocity,2022,1.06,,K0 III-IV,4.86,1.35,-0.17,1.11694,4971.0,4.86
0,Kepler-532 b,Kepler-532,b,1,Transit,2016,0.22928004,,,0.79,0.87,0.0,-0.45789,5192.0,0.79
0,Kepler-1871 b,Kepler-1871,b,1,Transit,2021,0.21605255,,,0.946,1.02,0.12,0.00294,5741.0,0.946
0,Kepler-1457 b,Kepler-1457,b,1,Transit,2016,0.17753591,,,1.01,1.01,-0.05,0.21547,5866.0,1.01
0,GJ 3512 c,GJ 3512,c,1,Radial Velocity,2020,1.27,,M5.5 V,0.139,0.123,-0.07,-2.8041,3141.0,0.139
0,Kepler-30 c,Kepler-30,c,1,Transit,2012,1.097,2.01,,0.95,0.99,0.18,-0.23658,5498.0,0.95
0,HD 4732 b,HD 4732,b,2,Radial Velocity,2012,1.19,,K0 IV,5.03,1.39,-0.01,1.11826,4898.0,5.03
0,HATS-48 A b,HATS-48 A,b,2,Transit,2020,0.8,0.243,,0.7152,0.7279,0.186,-0.70885,4546.0,0.7152
0,Kepler-289 b,Kepler-289,b,1,Transit,2014,0.2221433,0.0116415018875264,,1.0,1.08,0.05,0.061,5990.0,1.0
0,HIP 109600 b,HIP 109600,b,2,Radial Velocity,2016,1.18,,G5,0.971958,0.87,-0.12,-0.07873,5530.0,0.971958
0,Kepler-1923 b,Kepler-1923,b,1,Transit,2021,0.17482248,,,1.294,1.109,0.16,0.257,5881.0,1.294
0,Kepler-896 b,Kepler-896,b,1,Transit,2016,0.22571148,,,0.81,0.84,-0.1,0.48148,5262.0,0.81
0,Kepler-467 b,Kepler-467,b,1,Transit,2016,0.20073156,,,1.37,1.05,0.06,0.32254,5809.0,1.37
0,Kepler-302 c,Kepler-302,c,1,Transit,2014,1.111,,,1.22,1.021,0.16,0.04949,5740.0,1.22
0,TOI-1669 c,TOI-1669,c,1,Transit,2024,0.20487123,0.040902574199417,,1.0561,0.9867,0.274,-0.03574,5497.0,1.0561
0,Kepler-683 b,Kepler-683,b,1,Transit,2016,0.17575163,,,0.95,0.96,-0.03,-0.04054,5703.0,0.95
0,Kepler-120 b,Kepler-120,b,1,Transit,2014,0.192,0.027,M0 V,0.534,0.654,-0.12,-0.67701,4096.0,0.534
0,TOI-654.01,TOI-654,b,1,Transit,2024,0.21215132,0.0274047247136094,M2 V,0.43,0.419,0.12,-1.60906,3521.0,0.43
0,Kepler-1326 b,Kepler-1326,b,1,Transit,2016,0.37291462,,,1.74,1.45,0.02,0.52296,6725.0,1.74
0,Kepler-9 b,Kepler-9,b,1,Transit,2010,0.73958426,0.136550986376365,,0.958,1.022,0.05,-0.038,5774.0,0.958
0,Kepler-406 c,Kepler-406,c,1,Transit,2014,0.076,0.009,,1.07,1.07,0.18,0.0482,5538.0,1.07
0,Kepler-315 b,Kepler-315,b,1,Transit,2014,0.336,,,1.037,0.831,-0.27,0.00383,5796.0,1.037
0,Kepler-1078 b,Kepler-1078,b,1,Transit,2016,0.16950665,,,0.92,0.94,-0.01,0.50027,5612.0,0.92
0,TOI-778 b,TOI-778,b,1,Transit,2023,1.37,2.8,F3 V,1.71,1.4,0.0,0.76042,6643.0,1.71
0,Kepler-1038 b,Kepler-1038,b,1,Transit,2016,0.31492551,,,0.83,0.87,-0.04,-0.362,5335.0,0.83
0,Kepler-1802 c,Kepler-1802,c,1,Transit,2021,0.20715532,,,0.637,0.649,0.0,-0.925,4245.0,0.637
0,WASP-145 A b,WASP-145 A,b,2,Transit,2018,0.9,0.89,K2 V,0.68,0.76,-0.04,-0.68352,4900.0,0.68
0,Kepler-1887 b,Kepler-1887,b,1,Transit,2021,0.26091075,,,0.864,0.961,-0.1,-0.18953,5749.0,0.864
0,Kepler-1181 c,Kepler-1181,c,1,Transit,2023,0.16326195,,,1.347,1.336,0.07,0.47243,6688.0,1.347
0,Kepler-1632 b,Kepler-1632,b,1,Transit,2016,0.22035864,,,1.19,1.12,0.0,0.40631,6137.0,1.19
0,Kepler-1306 b,Kepler-1306,b,1,Transit,2016,0.17039879,,,0.97,0.98,0.0,-0.06343,5727.0,0.97
0,Kepler-1925 b,Kepler-1925,b,1,Transit,2021,0.26780127,,,1.092,1.057,0.16,0.36494,5856.0,1.092
0,K2-291 b,K2-291,b,1,Transit,2019,0.14176108,0.0204197212346223,,0.899,0.934,0.08,-0.16622,5520.0,0.899
0,HD 220773 b,HD 220773,b,1,Radial Velocity,2011,1.21,,F9,1.679696,1.16,0.09,0.49796,5940.0,1.679696
0,Kepler-60 d,Kepler-60,d,1,Transit,2012,0.17753591,0.0130887581411446,,1.257,1.041,-0.09,0.36906,5905.0,1.257
0,Kepler-1452 b,Kepler-1452,b,1,Transit,2016,0.24087787,,,2.06,1.41,0.14,0.72107,6101.0,2.06
0,K2-174 b,K2-174,b,1,Transit,2018,0.23195646,,,0.676,0.7,0.113,-0.77269,4455.0,0.676
0,Kepler-1686 b,Kepler-1686,b,1,Transit,2020,0.12717728,,,1.19951,1.02,0.0775,0.14075,5714.96,1.19951
0,HD 130322 b,HD 130322,b,1,Radial Velocity,1999,1.22,,K0 V,0.85,0.92,-0.02,-0.23544,5387.0,0.85
0,Kepler-1138 b,Kepler-1138,b,1,Transit,2016,0.15166384,,,0.92,0.95,0.04,-0.33299,5582.0,0.92
0,K2-77 b,K2-77,b,1,Transit,2016,0.223,1.9,,0.792,0.847,0.13,-0.39686,5160.0,0.792
0,PDS 70 b,PDS 70,b,1,Imaging,2018,2.72,3.0,K7,1.26,0.76,-0.11,-0.45593,3972.0,1.26
0,Kepler-584 b,Kepler-584,b,1,Transit,2016,0.37559104,,,1.24,1.17,0.02,0.52004,6195.0,1.24
0,Kepler-1961 b,Kepler-1961,b,1,Transit,2021,0.1444182,,,0.777,0.871,-0.16,-0.27557,5401.0,0.777
0,Kepler-270 c,Kepler-270,c,1,Transit,2014,0.158,,,1.461,1.17,0.15,0.31211,6067.0,1.461
0,Kepler-1610 b,Kepler-1610,b,1,Transit,2016,0.14363458,,,0.87,0.91,0.1,-0.48291,5383.0,0.87
0,Kepler-1157 b,Kepler-1157,b,1,Transit,2016,0.09724329,,,0.71,0.76,0.05,-0.67539,4679.0,0.71
0,Kepler-1746 b,Kepler-1746,b,1,Transit,2021,0.79713267,,,1.286,1.09,0.06,0.496,6018.0,1.286
0,K2-243 c,K2-243,c,1,Transit,2018,0.17932019,,,1.39,1.29,-0.03,0.42675,6570.0,1.39
0,Kepler-403 d,Kepler-403,d,1,Transit,2016,0.12668391,,,1.45,1.25,0.16,0.64405,6209.0,1.45
